run_id,seabed_id,youngs_modulus,EA,EI,submerged_weight,residual_lay_tension,elem_length,cable_node_no,cable_x,cable_z,cable_y,seabed_gap,seabed_pen,seabed_node_no,seabed_x,seabed_z,seabed_y
,,,,,,,,41.0,80.35768680767437,0.14930728496808723,0.0,-0.22254498302936554,0.0,2000041,39.398009950248756,0.16268663399999997,-1.0
,,,,,,,,42.0,82.36688709616561,-0.07457725566836373,0.0,-0.10537548363208771,0.0,2000042,40.407960199004975,-0.1,-1.0
,,,,,,,,43.0,84.37259675553106,-0.327741427362452,0.0,0.0,0.004850620403885841,2000043,41.417910447761194,-0.36728627199999997,-1.0
,,,,,,,,44.0,86.3695706207924,-0.642415344895922,0.0,-0.12391257286071777,0.0,2000044,42.42786069651741,-0.636783653,-1.0
,,,,,,,,45.0,88.36327606199853,-0.9771082100514425,0.0,-0.3715064227581024,0.0,2000045,43.43781094527363,-0.874388144,-1.0
,,,,,,,,46.0,90.36236038633386,-1.2779171494479138,0.0,-0.5,0.0,2000046,44.44776119402985,-1.04386281,-1.0
,,,,,,,,47.0,92.37009727879553,-1.5140684487916372,0.0,-0.5,0.0,2000047,45.45771144278607,-1.13171784,-1.0
,,,,,,,,48.0,94.3857181958212,-1.6690269765883499,0.0,-0.42673200368881226,0.0,2000048,46.46766169154229,-1.1541870900000002,-1.0
,,,,,,,,49.0,96.40616618052798,-1.7361937850164149,0.0,-0.268708199262619,0.0,2000049,47.47761194029851,-1.1463011900000002,-1.0
,,,,,,,,50.0,98.42764277320022,-1.717417601390489,0.0,-0.19598691165447235,0.0,2000050,48.48756218905473,-1.13305717,-1.0
,,,,,,,,51.0,100.44703651298133,-1.6236958368343564,0.0,-0.07531466335058212,0.0,2000051,49.49751243781095,-1.1002209,-1.0
,,,,,,,,52.0,102.46337299514151,-1.4782705672047602,0.0,0.0,0.0019565471448004246,2000052,50.507462686567166,-1.045758972,-1.0
,,,,,,,,53.0,104.47725923264979,-1.3020201420376334,0.0,-0.003895580070093274,0.0,2000053,51.517412935323385,-0.986500727,-1.0
,,,,,,,,54.0,106.48766577902836,-1.0896626571255024,0.0,-0.040274232625961304,0.0,2000054,52.527363184079604,-0.935318803,-1.0
,,,,,,,,55.0,108.49353726332043,-0.8379730453861274,0.0,-0.04491545259952545,0.0,2000055,53.53731343283582,-0.891529915,-1.0
,,,,,,,,56.0,110.49673618172945,-0.5657478867340456,0.0,0.0,0.0015950719825923443,2000056,54.54726368159204,-0.840324711,-1.0
,,,,,,,,57.0,112.50108738223076,-0.3020344240373257,0.0,0.0,0.0005542965955100954,2000057,55.55721393034826,-0.761226703,-1.0
,,,,,,,,58.0,114.50875651663591,-0.0648323812977689,0.0,-0.05325646698474884,0.0,2000058,56.56716417910448,-0.6455802629999999,-1.0
,,,,,,,,59.0,116.52218626867099,0.11715944773591984,0.0,0.0,0.0017054055351763964,2000059,57.5771144278607,-0.511313235,-1.0
,,,,,,,,60.0,118.54257944755298,0.1881648448114701,0.0,0.0,0.005399883259087801,2000060,58.58706467661692,-0.36782456799999996,-1.0
,,,,,,,,61.0,120.56327691948933,0.12703281808626285,0.0,-0.13319037854671478,0.0,2000061,59.59701492537314,-0.21469315900000002,-1.0
,,,,,,,,62.0,122.58076405461513,-0.0022601323575040955,0.0,-0.3010416626930237,0.0,2000062,60.60696517412936,-0.05162415319000001,-1.0
,,,,,,,,63.0,124.5981811549054,-0.1325652640875724,0.0,-0.38899174332618713,0.0,2000063,61.616915422885576,0.11858786399999999,-1.0
,,,,,,,,64.0,126.61738071567298,-0.23137563281128073,0.0,-0.24614155292510986,0.0,2000064,62.626865671641795,0.28941946799999996,-1.0
,,,,,,,,65.0,128.63812026454153,-0.29079064519801007,0.0,-0.06186697632074356,0.0,2000065,63.636815920398014,0.452302797,-1.0
,,,,,,,,66.0,130.65943897398958,-0.3252109498851618,0.0,0.0,0.0016138621140271425,2000066,64.64676616915423,0.60063374,-1.0
,,,,,,,,67.0,132.68078333252723,-0.3582028811565072,0.0,0.0,0.001446281559765339,2000067,65.65671641791045,0.746711585,-1.0
,,,,,,,,68.0,134.70215536540283,-0.3891863041733204,0.0,-0.05816628783941269,0.0,2000068,66.66666666666666,0.9213527499999999,-1.0
,,,,,,,,69.0,136.7237524613759,-0.39589987563422574,0.0,-0.10521580278873444,0.0,2000069,67.67661691542287,1.1026256799999998,-1.0
,,,,,,,,70.0,138.74515948118432,-0.36735828229299716,0.0,-0.09559646993875504,0.0,2000070,68.68656716417908,1.2428851799999998,-1.0
,,,,,,,,71.0,140.76612345901634,-0.31622717157301866,0.0,-0.006522297393530607,0.0,2000071,69.6965174129353,1.3032222599999999,-1.0
,,,,,,,,72.0,142.78745651628793,-0.28265668643710573,0.0,0.0,0.00442602951079607,2000072,70.7064676616915,1.27153868,-1.0
,,,,,,,,73.0,144.8089928559054,-0.29839982275057647,0.0,-0.10115033388137817,0.0,2000073,71.71641791044772,1.1642461199999998,-1.0
,,,,,,,,74.0,146.83036433908592,-0.32862592899863097,0.0,-0.22660398483276367,0.0,2000074,72.72636815920393,1.01159019,-1.0
,,,,,,,,75.0,148.8519600431865,-0.3291590598913104,0.0,-0.3048952519893646,0.0,2000075,73.73631840796014,0.818951381,-1.0
,,,,,,,,76.0,150.87298797354092,-0.28122729569119526,0.0,-0.21347013115882874,0.0,2000076,74.74626865671635,0.5726258790000001,-1.0
,,,,,,,,77.0,152.89233493738524,-0.18581809620297088,0.0,-0.10434603691101074,0.0,2000077,75.75621890547256,0.32198392,-1.0
,,,,,,,,78.0,154.9102598791516,-0.06389552990015868,0.0,-0.07504928857088089,0.0,2000078,76.76616915422878,0.129890683,-1.0
,,,,,,,,79.0,156.92933006641104,0.03735831153991113,0.0,0.0,0.003758614417165518,2000079,77.77611940298499,0.025222918999999983,-1.0
,,,,,,,,80.0,158.9506707691249,0.07099962784315568,0.0,0.0,0.0017608097987249494,2000080,78.7860696517412,-0.013098799090000002,-1.0
,,,,,,,,81.0,160.97220531527086,0.05274370647705203,0.0,-0.1070171520113945,0.0,2000081,79.79601990049741,-0.040562229740000004,-1.0
,,,,,,,,82.0,162.99374331052633,0.03494666989773103,0.0,-0.20855340361595154,0.0,2000082,80.80597014925362,-0.1,-1.0
,,,,,,,,83.0,165.0152614604817,0.054766561729843094,0.0,-0.1879633069038391,0.0,2000083,81.81592039800984,-0.16076449077,-1.0
,,,,,,,,84.0,167.03560623083223,0.12647080449247416,0.0,-0.058049093931913376,0.0,2000084,82.82587064676605,-0.19604300906,-1.0
,,,,,,,,85.0,169.05370188317207,0.24581267102068108,0.0,0.0,0.0014354238519445062,2000085,83.83582089552226,-0.251968831,-1.0
,,,,,,,,86.0,171.06910065176348,0.40437412737521544,0.0,-0.03130946680903435,0.0,2000086,84.84577114427847,-0.38533041599999995,-1.0
,,,,,,,,87.0,173.08035608804576,0.6089506117399563,0.0,-0.04678943380713463,0.0,2000087,85.85572139303468,-0.617687773,-1.0
,,,,,,,,88.0,175.08611250447478,0.8618908292953681,0.0,-0.013104673475027084,0.0,2000088,86.8656716417909,-0.9205166889999999,-1.0
,,,,,,,,89.0,177.08761397229713,1.1466290061403812,0.0,0.0,0.0008765903185121715,2000089,87.87562189054711,-1.23138079,-1.0
,,,,,,,,90.0,179.08900342407136,1.4322276259485052,0.0,-0.02722572349011898,0.0,2000090,88.88557213930332,-1.5011314800000002,-1.0
,,,,,,,,91.0,181.09582213423403,1.6768407414553486,0.0,0.0,0.001332033658400178,2000091,89.89552238805953,-1.7423235700000002,-1.0
,,,,,,,,92.0,183.1127639321833,1.8150582311722696,0.0,0.0,0.005833576899021864,2000092,90.90547263681574,-1.9471622000000002,-1.0
,,,,,,,,93.0,185.13442742314962,1.8112094707856872,0.0,-0.04867633804678917,0.0,2000093,91.91542288557196,-2.08499436,-1.0
,,,,,,,,94.0,187.1539537724512,1.7180458897977435,0.0,-0.10479893535375595,0.0,2000094,92.92537313432817,-2.13937249,-1.0
,,,,,,,,95.0,189.17150892039862,1.5891072480174941,0.0,-0.07911957055330276,0.0,2000095,93.93532338308438,-2.12105119,-1.0
,,,,,,,,96.0,191.18706549126898,1.4320683145211237,0.0,0.0,0.0029330530669540167,2000096,94.94527363184059,-2.06571218,-1.0
,,,,,,,,97.0,193.1998984302114,1.2432849865580844,0.0,-0.016424505040049553,0.0,2000097,95.9552238805968,-2.01641775,-1.0
,,,,,,,,98.0,195.212450310369,1.0516044178640958,0.0,-0.16514410078525543,0.0,2000098,96.96517412935302,-1.99079244,-1.0
,,,,,,,,99.0,197.22702680216986,0.8826118560938964,0.0,-0.3111613392829895,0.0,2000099,97.97512437810923,-1.95078776,-1.0
,,,,,,,,100.0,199.2432672431792,0.7348692128224106,0.0,-0.42097729444503784,0.0,2000100,98.98507462686544,-1.8687902600000001,-1.0
,,,,,,,,,,,,,,2000101,99.99502487562165,-1.7547467700000001,-1.0
,,,,,,,,,,,,,,2000102,101.00497512437786,-1.63145994,-1.0
,,,,,,,,,,,,,,2000103,102.01492537313408,-1.51847595,-1.0
,,,,,,,,,,,,,,2000104,103.02487562189029,-1.4235035100000002,-1.0
,,,,,,,,,,,,,,2000105,104.0348258706465,-1.34136418,-1.0
,,,,,,,,,,,,,,2000106,105.04477611940271,-1.2604738400000002,-1.0
,,,,,,,,,,,,,,2000107,106.05472636815892,-1.17359773,-1.0
,,,,,,,,,,,,,,2000108,107.06467661691514,-1.072218898,-1.0
,,,,,,,,,,,,,,2000109,108.07462686567135,-0.9463619919999999,-1.0
,,,,,,,,,,,,,,2000110,109.08457711442756,-0.7945494089999999,-1.0
,,,,,,,,,,,,,,2000111,110.09452736318377,-0.6279019619999999,-1.0
,,,,,,,,,,,,,,2000112,111.10447761193998,-0.467777235,-1.0
,,,,,,,,,,,,,,2000113,112.1144278606962,-0.33694563499999997,-1.0
,,,,,,,,,,,,,,2000114,113.12437810945241,-0.244304126,-1.0
,,,,,,,,,,,,,,2000115,114.13432835820862,-0.16096595562,-1.0
,,,,,,,,,,,,,,2000116,115.14427860696483,-0.04623339680000001,-1.0
,,,,,,,,,,,,,,2000117,116.15422885572104,0.08286289999999999,-1.0
,,,,,,,,,,,,,,2000118,117.16417910447726,0.18170151999999998,-1.0
,,,,,,,,,,,,,,2000119,118.17412935323347,0.212106779,-1.0
,,,,,,,,,,,,,,2000120,119.18407960198968,0.16129886699999998,-1.0
,,,,,,,,,,,,,,2000121,120.19402985074589,0.045757629999999994,-1.0
,,,,,,,,,,,,,,2000122,121.2039800995021,-0.1,-1.0
,,,,,,,,,,,,,,2000123,122.21393034825832,-0.25254709799999997,-1.0
,,,,,,,,,,,,,,2000124,123.22388059701453,-0.401201759,-1.0
,,,,,,,,,,,,,,2000125,124.23383084577074,-0.509036427,-1.0
,,,,,,,,,,,,,,2000126,125.24378109452695,-0.544335573,-1.0
,,,,,,,,,,,,,,2000127,126.25373134328316,-0.506198487,-1.0
,,,,,,,,,,,,,,2000128,127.26368159203938,-0.428493232,-1.0
,,,,,,,,,,,,,,2000129,128.2736318407956,-0.36216178899999996,-1.0
,,,,,,,,,,,,,,2000130,129.2835820895518,-0.335876364,-1.0
,,,,,,,,,,,,,,2000131,130.293532338308,-0.32379909100000004,-1.0
,,,,,,,,,,,,,,2000132,131.30348258706422,-0.32324153499999997,-1.0
,,,,,,,,,,,,,,2000133,132.31343283582044,-0.342543634,-1.0
,,,,,,,,,,,,,,2000134,133.32338308457665,-0.38161615299999996,-1.0
,,,,,,,,,,,,,,2000135,134.33333333333286,-0.431149841,-1.0
,,,,,,,,,,,,,,2000136,135.34328358208907,-0.475672436,-1.0
,,,,,,,,,,,,,,2000137,136.35323383084528,-0.5004534860000001,-1.0
,,,,,,,,,,,,,,2000138,137.3631840796015,-0.502257018,-1.0
,,,,,,,,,,,,,,2000139,138.3731343283577,-0.48448061,-1.0
,,,,,,,,,,,,,,2000140,139.38308457711392,-0.426462268,-1.0
,,,,,,,,,,,,,,2000141,140.39303482587013,-0.346287499,-1.0
,,,,,,,,,,,,,,2000142,141.40298507462634,-0.28260506100000005,-1.0
,,,,,,,,,,,,,,2000143,142.41293532338256,-0.265210572,-1.0
,,,,,,,,,,,,,,2000144,143.42288557213877,-0.30031448299999997,-1.0
,,,,,,,,,,,,,,2000145,144.43283582089498,-0.370494411,-1.0
,,,,,,,,,,,,,,2000146,145.4427860696512,-0.449331833,-1.0
,,,,,,,,,,,,,,2000147,146.4527363184074,-0.528133926,-1.0
,,,,,,,,,,,,,,2000148,147.46268656716362,-0.602223111,-1.0
,,,,,,,,,,,,,,2000149,148.47263681591983,-0.641872013,-1.0
,,,,,,,,,,,,,,2000150,149.48258706467604,-0.621206988,-1.0
,,,,,,,,,,,,,,2000151,150.49253731343225,-0.539430573,-1.0
,,,,,,,,,,,,,,2000152,151.50248756218846,-0.42431262300000006,-1.0
,,,,,,,,,,,,,,2000153,152.51243781094468,-0.31795014200000005,-1.0
,,,,,,,,,,,,,,2000154,153.5223880597009,-0.244795813,-1.0
,,,,,,,,,,,,,,2000155,154.5323383084571,-0.17469481911,-1.0
,,,,,,,,,,,,,,2000156,155.5422885572133,-0.08003137569,-1.0
,,,,,,,,,,,,,,2000157,156.55223880596952,0.017253254999999995,-1.0
,,,,,,,,,,,,,,2000158,157.56218905472574,0.08118663500000001,-1.0
,,,,,,,,,,,,,,2000159,158.57213930348195,0.08939555399999999,-1.0
,,,,,,,,,,,,,,2000160,159.58208955223816,0.045016061999999996,-1.0
,,,,,,,,,,,,,,2000161,160.59203980099437,-0.02711685892,-1.0
,,,,,,,,,,,,,,2000162,161.60199004975058,-0.1,-1.0
,,,,,,,,,,,,,,2000163,162.6119402985068,-0.16333027414,-1.0
,,,,,,,,,,,,,,2000164,163.621890547263,-0.19071611729,-1.0
,,,,,,,,,,,,,,2000165,164.63184079601922,-0.16371907263000002,-1.0
,,,,,,,,,,,,,,2000166,165.64179104477543,-0.08480815925,-1.0
,,,,,,,,,,,,,,2000167,166.65174129353164,0.025578403,-1.0
,,,,,,,,,,,,,,2000168,167.66169154228785,0.13736854499999998,-1.0
,,,,,,,,,,,,,,2000169,168.67164179104407,0.22458877800000002,-1.0
,,,,,,,,,,,,,,2000170,169.68159203980028,0.284493694,-1.0
,,,,,,,,,,,,,,2000171,170.6915422885565,0.34535026199999996,-1.0
,,,,,,,,,,,,,,2000172,171.7014925373127,0.4192609580000001,-1.0
,,,,,,,,,,,,,,2000173,172.71144278606891,0.5158940550000001,-1.0
,,,,,,,,,,,,,,2000174,173.72139303482513,0.6415699260000001,-1.0
,,,,,,,,,,,,,,2000175,174.73134328358134,0.792191078,-1.0
,,,,,,,,,,,,,,2000176,175.74129353233755,0.9528363000000001,-1.0
,,,,,,,,,,,,,,2000177,176.75124378109376,1.10401895,-1.0
,,,,,,,,,,,,,,2000178,177.76119402984997,1.23460931,-1.0
,,,,,,,,,,,,,,2000179,178.7711442786062,1.36023242,-1.0
,,,,,,,,,,,,,,2000180,179.7810945273624,1.50163815,-1.0
,,,,,,,,,,,,,,2000181,180.7910447761186,1.64389686,-1.0
,,,,,,,,,,,,,,2000182,181.80099502487482,1.75750586,-1.0
,,,,,,,,,,,,,,2000183,182.81094527363103,1.8195085899999999,-1.0
,,,,,,,,,,,,,,2000184,183.82089552238725,1.8241356599999998,-1.0
,,,,,,,,,,,,,,2000185,184.83084577114346,1.7829677499999999,-1.0
,,,,,,,,,,,,,,2000186,185.84079601989967,1.7146204999999999,-1.0
,,,,,,,,,,,,,,2000187,186.85074626865588,1.6337395099999998,-1.0
,,,,,,,,,,,,,,2000188,187.8606965174121,1.56466573,-1.0
,,,,,,,,,,,,,,2000189,188.8706467661683,1.51885008,-1.0
,,,,,,,,,,,,,,2000190,189.88059701492452,1.4889894499999998,-1.0
,,,,,,,,,,,,,,2000191,190.89054726368073,1.45424288,-1.0
,,,,,,,,,,,,,,2000192,191.90049751243694,1.3887266299999999,-1.0
,,,,,,,,,,,,,,2000193,192.91044776119315,1.2732882399999998,-1.0
,,,,,,,,,,,,,,2000194,193.92039800994937,1.11055946,-1.0
,,,,,,,,,,,,,,2000195,194.93034825870558,0.93209777,-1.0
,,,,,,,,,,,,,,2000196,195.9402985074618,0.760210004,-1.0
,,,,,,,,,,,,,,2000197,196.950248756218,0.605794061,-1.0
,,,,,,,,,,,,,,2000198,197.9601990049742,0.47032756600000003,-1.0
,,,,,,,,,,,,,,2000199,198.97014925373043,0.34541159200000005,-1.0
,,,,,,,,,,,,,,2000200,199.98009950248664,0.216162689,-1.0
,,,,,,,,,,,,,,2000201,200.99004975124285,-0.1,-1.0
,,,,,,,,,,,,,,2000202,202.0,-0.1,-1.0
