run_id,seabed_id,youngs_modulus,EA,EI,submerged_weight,residual_lay_tension,elem_length,cable_node_no,cable_x,cable_z,cable_y,seabed_gap,seabed_pen,seabed_node_no,seabed_x,seabed_z,seabed_y
,,,,,,,,14.0,26.043613984828536,2.1770976112065226,0.0,-0.04735800623893738,0.0,2000014,12.129353233830846,2.42918879,-1.0
,,,,,,,,15.0,28.032419178014344,1.8165700665700604,0.0,-0.025548072531819344,0.0,2000015,13.139303482587065,2.62402668,-1.0
,,,,,,,,16.0,30.023055640334675,1.466356877569262,0.0,0.0,0.0006754411151632667,2000016,14.149253731343284,2.76089905,-1.0
,,,,,,,,17.0,32.01765050737921,1.139509171919079,0.0,-0.07631513476371765,0.0,2000017,15.159203980099504,2.82932236,-1.0
,,,,,,,,18.0,34.01735037212197,0.8455700458019969,0.0,-0.15439774096012115,0.0,2000018,16.16915422885572,2.83955213,-1.0
,,,,,,,,19.0,36.0213743299842,0.5827850302207171,0.0,-0.06243216246366501,0.0,2000019,17.17910447761194,2.82307648,-1.0
,,,,,,,,20.0,38.026760089595705,0.3306609793535756,0.0,0.0,0.002718000439926982,2000020,18.18905472636816,2.81300881,-1.0
,,,,,,,,21.0,40.031479447547824,0.07336978619249537,0.0,-0.09373260289430618,0.0,2000021,19.199004975124378,2.82017182,-1.0
,,,,,,,,22.0,42.0385965121427,-0.16442463779827732,0.0,-0.23734411597251892,0.0,2000022,20.208955223880597,2.83416525,-1.0
,,,,,,,,23.0,44.05106051872988,-0.3515680796624035,0.0,-0.2167554646730423,0.0,2000023,21.218905472636816,2.83038978,-1.0
,,,,,,,,24.0,46.06861320872615,-0.4719576597098826,0.0,-0.051215626299381256,0.0,2000024,22.228855721393035,2.78002423,-1.0
,,,,,,,,25.0,48.08914155560124,-0.5216380394969051,0.0,0.0,0.0006767408922314644,2000025,23.238805970149254,2.66295604,-1.0
,,,,,,,,26.0,50.11017614735173,-0.5012525933921701,0.0,-0.05689624696969986,0.0,2000026,24.248756218905474,2.4836651599999997,-1.0
,,,,,,,,27.0,52.129087075857036,-0.4063849173252984,0.0,-0.0678873360157013,0.0,2000027,25.258706467661693,2.2804293099999997,-1.0
,,,,,,,,28.0,54.14308162791818,-0.23654768952276287,0.0,-0.021766329184174538,0.0,2000028,26.26865671641791,2.08541057,-1.0
,,,,,,,,29.0,56.150565874783275,-0.0019098482625798257,0.0,-0.016862956807017326,0.0,2000029,27.27860696517413,1.9099582499999999,-1.0
,,,,,,,,30.0,58.1526617158419,0.2750322099191285,0.0,-0.041478294879198074,0.0,2000030,28.28855721393035,1.7501829599999998,-1.0
,,,,,,,,31.0,60.154309628728086,0.5552539732995814,0.0,0.0,0.0004580533131957054,2000031,29.29850746268657,1.59194141,-1.0
,,,,,,,,32.0,62.16296997234552,0.7797927235551677,0.0,0.0,0.004372632130980492,2000032,30.308457711442788,1.4178440499999998,-1.0
,,,,,,,,33.0,64.18003780278832,0.908465683553522,0.0,-0.0630398541688919,0.0,2000033,31.318407960199007,1.2162856499999999,-1.0
,,,,,,,,34.0,66.20031425080911,0.9687248275128828,0.0,-0.13276971876621246,0.0,2000034,32.32835820895522,0.99249862,-1.0
,,,,,,,,35.0,68.22133806135706,0.9936009366995292,0.0,-0.1184006780385971,0.0,2000035,33.33830845771144,0.785085149,-1.0
,,,,,,,,36.0,70.24248803345276,0.9832600976117679,0.0,-0.02827458642423153,0.0,2000036,34.34825870646766,0.64315809,-1.0
,,,,,,,,37.0,72.26214273544096,0.9049876168301431,0.0,0.0,0.0044730487279593945,2000037,35.35820895522388,0.560687603,-1.0
,,,,,,,,38.0,74.27595252740437,0.732706319776467,0.0,-0.026557568460702896,0.0,2000038,36.3681592039801,0.499089239,-1.0
,,,,,,,,39.0,76.28440583581057,0.5063883488699867,0.0,-0.08043798804283142,0.0,2000039,37.37810945273632,0.41658990900000004,-1.0
,,,,,,,,40.0,78.29229266124383,0.27515553846166396,0.0,-0.10156846046447754,0.0,2000040,38.38805970149254,0.28706489199999996,-1.0
,,,,,,,,41.0,80.30214296486497,0.06172576964847162,0.0,-0.10540957003831863,0.0,2000041,39.398009950248756,0.10834586999999998,-1.0
,,,,,,,,42.0,82.3138954734362,-0.13289877774960862,0.0,-0.09568637609481812,0.0,2000042,40.407960199004975,-0.1,-1.0
,,,,,,,,43.0,84.32546795694286,-0.32931441967818825,0.0,0.0,0.0029860748909413815,2000043,41.417910447761194,-0.305469927,-1.0
,,,,,,,,44.0,86.33524809874105,-0.543329102733415,0.0,-0.02285890281200409,0.0,2000044,42.42786069651741,-0.467049077,-1.0
,,,,,,,,45.0,88.34618299523127,-0.7461394938909283,0.0,-0.2016638219356537,0.0,2000045,43.43781094527363,-0.55745705,-1.0
,,,,,,,,46.0,90.36132914014738,-0.9015407037492726,0.0,-0.3409861624240875,0.0,2000046,44.44776119402985,-0.575409282,-1.0
,,,,,,,,47.0,92.38054800097646,-0.989288644767276,0.0,-0.23380006849765778,0.0,2000047,45.45771144278607,-0.545521803,-1.0
,,,,,,,,48.0,94.40163461359063,-1.0013943246643013,0.0,-0.016340266913175583,0.0,2000048,46.46766169154229,-0.508626689,-1.0
,,,,,,,,49.0,96.4218496078805,-0.9407737344727728,0.0,0.0,0.0006651608273386955,2000049,47.47761194029851,-0.502498228,-1.0
,,,,,,,,50.0,98.43905322929874,-0.8149494501623141,0.0,-0.16606290638446808,0.0,2000050,48.48756218905473,-0.532989796,-1.0
,,,,,,,,51.0,100.45149231740415,-0.627730567811871,0.0,-0.3124169111251831,0.0,2000051,49.49751243781095,-0.558495294,-1.0
,,,,,,,,52.0,102.4585385422781,-0.3894928203798333,0.0,-0.23502762615680695,0.0,2000052,50.507462686567166,-0.557922602,-1.0
,,,,,,,,53.0,104.46240761192509,-0.1257983487122075,0.0,-0.0710420310497284,0.0,2000053,51.517412935323385,-0.52106593,-1.0
,,,,,,,,54.0,106.4688360489157,0.1177077077122542,0.0,0.0,0.003414688166230917,2000054,52.527363184079604,-0.44412824400000006,-1.0
,,,,,,,,55.0,108.48168028698633,0.3008192056101286,0.0,-0.08355001360177994,0.0,2000055,53.53731343283582,-0.33420228100000005,-1.0
,,,,,,,,56.0,110.49871324113995,0.429949653892431,0.0,-0.20136550068855286,0.0,2000056,54.54726368159204,-0.20796177999999998,-1.0
,,,,,,,,57.0,112.51828218790487,0.5102458805675357,0.0,-0.14223212003707886,0.0,2000057,55.55721393034826,-0.08456291643000001,-1.0
,,,,,,,,58.0,114.53944285364041,0.5113696465704736,0.0,0.0,0.004562274552881718,2000058,56.56716417910448,0.027244034,-1.0
,,,,,,,,59.0,116.5579884986379,0.4082436955890538,0.0,-0.0272999070584774,0.0,2000059,57.5771144278607,0.14673872699999999,-1.0
,,,,,,,,60.0,118.57232377237752,0.24205220471306474,0.0,-0.16212500631809235,0.0,2000060,58.58706467661692,0.298264427,-1.0
,,,,,,,,61.0,120.58547640533708,0.06215110550918835,0.0,-0.1488884687423706,0.0,2000061,59.59701492537314,0.46844143000000005,-1.0
,,,,,,,,62.0,122.59925813230872,-0.11050370845186029,0.0,-0.016509337350726128,0.0,2000062,60.60696517412936,0.626606553,-1.0
,,,,,,,,63.0,124.61339341514436,-0.2789239186947201,0.0,0.0,0.0021756498608738184,2000063,61.616915422885576,0.74620133,-1.0
,,,,,,,,64.0,126.6274318955639,-0.4483551317071101,0.0,-0.10574349015951157,0.0,2000064,62.626865671641795,0.8164368830000001,-1.0
,,,,,,,,65.0,128.6431896315912,-0.5958551182921652,0.0,-0.15199416875839233,0.0,2000065,63.636815920398014,0.844235474,-1.0
,,,,,,,,66.0,130.661791799179,-0.6971587439952781,0.0,-0.08181660622358322,0.0,2000066,64.64676616915423,0.846448752,-1.0
,,,,,,,,67.0,132.68238303825726,-0.744266502339678,0.0,-0.013263804838061333,0.0,2000067,65.65671641791045,0.837346891,-1.0
,,,,,,,,68.0,134.70352343063965,-0.7440030809625795,0.0,0.0,0.0014142724685370922,2000068,66.66666666666666,0.834762419,-1.0
,,,,,,,,69.0,136.72428524417094,-0.704874210239185,0.0,-0.007285458967089653,0.0,2000069,67.67661691542287,0.853312235,-1.0
,,,,,,,,70.0,138.74356938040825,-0.6182417831545417,0.0,-0.039621319621801376,0.0,2000070,68.68656716417908,0.893719626,-1.0
,,,,,,,,71.0,140.7597808581212,-0.47710847134068296,0.0,-0.17816051840782166,0.0,2000071,69.6965174129353,0.9405693600000001,-1.0
,,,,,,,,72.0,142.77217519631006,-0.2891736472720475,0.0,-0.22812046110630035,0.0,2000072,70.7064676616915,0.96722008,-1.0
,,,,,,,,73.0,144.78228795412116,-0.0781649840392141,0.0,-0.11838655173778534,0.0,2000073,71.71641791044772,0.9478741,-1.0
,,,,,,,,74.0,146.7945302164723,0.11151030111486623,0.0,0.0,0.003521334147080779,2000074,72.72636815920393,0.876804369,-1.0
,,,,,,,,75.0,148.81150930258477,0.24168624922223927,0.0,-0.048779234290122986,0.0,2000075,73.73631840796014,0.775322735,-1.0
,,,,,,,,76.0,150.83102812702631,0.32362419408771315,0.0,-0.1882086843252182,0.0,2000076,74.74626865671635,0.645451303,-1.0
,,,,,,,,77.0,152.85169219990482,0.36938100223838405,0.0,-0.15174801647663116,0.0,2000077,75.75621890547256,0.49969526500000006,-1.0
,,,,,,,,78.0,154.87283949502796,0.35790537437265996,0.0,0.0,0.00392605597153306,2000078,76.76616915422878,0.35716369800000003,-1.0
,,,,,,,,79.0,156.8921699042078,0.2711180049412266,0.0,-0.04212169349193573,0.0,2000079,77.77611940298499,0.23009662699999997,-1.0
,,,,,,,,80.0,158.909557791562,0.14713406060511905,0.0,-0.18616488575935364,0.0,2000080,78.7860696517412,0.118316544,-1.0
,,,,,,,,81.0,160.9274109435277,0.031034497875750553,0.0,-0.15222731232643127,0.0,2000081,79.79601990049741,0.011604391999999991,-1.0
,,,,,,,,82.0,162.94672147256728,-0.056038781086448546,0.0,0.0,0.000335532909957692,2000082,80.80597014925362,-0.1,-1.0
,,,,,,,,83.0,164.96721406424288,-0.10900159438789092,0.0,0.0,0.001022018026560545,2000083,81.81592039800984,-0.200648913,-1.0
,,,,,,,,84.0,166.9883494336551,-0.12237469063315867,0.0,-0.15644191205501556,0.0,2000084,82.82587064676605,-0.25761132,-1.0
,,,,,,,,85.0,169.00906610899366,-0.07915972532414559,0.0,-0.21635183691978455,0.0,2000085,83.83582089552226,-0.29506682900000003,-1.0
,,,,,,,,86.0,171.0270627580585,0.03424085969697664,0.0,-0.11643590033054352,0.0,2000086,84.84577114427847,-0.35953471299999995,-1.0
,,,,,,,,87.0,173.03966979569367,0.22025683881732866,0.0,-0.044155966490507126,0.0,2000087,85.85572139303468,-0.481904943,-1.0
,,,,,,,,88.0,175.04526843577187,0.4708431301950042,0.0,-0.03590783104300499,0.0,2000088,86.8656716417909,-0.6601590749999999,-1.0
,,,,,,,,89.0,177.04477883885292,0.7661667690525371,0.0,-0.028645288199186325,0.0,2000089,87.87562189054711,-0.862780986,-1.0
,,,,,,,,90.0,179.0429027810305,1.0707918561978351,0.0,0.0,0.00268251309171319,2000090,88.88557213930332,-1.052857469,-1.0
,,,,,,,,91.0,181.04424736735777,1.353559013066063,0.0,-0.01311541348695755,0.0,2000091,89.89552238805953,-1.2085619900000002,-1.0
,,,,,,,,92.0,183.0479127118013,1.619448204807194,0.0,-0.04490223899483681,0.0,2000092,90.90547263681574,-1.28427744,-1.0
,,,,,,,,93.0,185.05330818582576,1.8720174636091542,0.0,-0.05954775959253311,0.0,2000093,91.91542288557196,-1.26540385,-1.0
,,,,,,,,94.0,187.06313314615653,2.086554446355844,0.0,-0.06706016510725021,0.0,2000094,92.92537313432817,-1.17549195,-1.0
,,,,,,,,95.0,189.08094098435836,2.204265220727952,0.0,0.0,0.005996245890855789,2000095,93.93532338308438,-1.060094267,-1.0
,,,,,,,,96.0,191.10206123942507,2.180913659266453,0.0,-0.04203207790851593,0.0,2000096,94.94527363184059,-0.968494946,-1.0
,,,,,,,,97.0,193.1199964538252,2.064982483523936,0.0,-0.3169112801551819,0.0,2000097,95.9552238805968,-0.93331814,-1.0
,,,,,,,,98.0,195.13609156773666,1.920572833957041,0.0,-0.5,0.0,2000098,96.96517412935302,-0.948015085,-1.0
,,,,,,,,99.0,197.15242479380828,1.7795882579131264,0.0,0.0,0.0,2000099,97.97512437810923,-0.970931869,-1.0
,,,,,,,,100.0,199.16945767585224,1.6490562552990526,0.0,0.0,0.0,2000100,98.98507462686544,-0.992951818,-1.0
,,,,,,,,,,,,,,2000101,99.99502487562165,-0.979895635,-1.0
,,,,,,,,,,,,,,2000102,101.00497512437786,-0.894422412,-1.0
,,,,,,,,,,,,,,2000103,102.01492537313408,-0.727299864,-1.0
,,,,,,,,,,,,,,2000104,103.02487562189029,-0.5059647310000001,-1.0
,,,,,,,,,,,,,,2000105,104.0348258706465,-0.280373374,-1.0
,,,,,,,,,,,,,,2000106,105.04477611940271,-0.08614254709000001,-1.0
,,,,,,,,,,,,,,2000107,106.05472636815892,0.078985779,-1.0
,,,,,,,,,,,,,,2000108,107.06467661691514,0.18179350399999997,-1.0
,,,,,,,,,,,,,,2000109,108.07462686567135,0.21800308999999998,-1.0
,,,,,,,,,,,,,,2000110,109.08457711442756,0.21619542299999997,-1.0
,,,,,,,,,,,,,,2000111,110.09452736318377,0.21550602900000002,-1.0
,,,,,,,,,,,,,,2000112,111.10447761193998,0.247925651,-1.0
,,,,,,,,,,,,,,2000113,112.1144278606962,0.325205195,-1.0
,,,,,,,,,,,,,,2000114,113.12437810945241,0.43036503700000006,-1.0
,,,,,,,,,,,,,,2000115,114.13432835820862,0.513362907,-1.0
,,,,,,,,,,,,,,2000116,115.14427860696483,0.519767529,-1.0
,,,,,,,,,,,,,,2000117,116.15422885572104,0.438351186,-1.0
,,,,,,,,,,,,,,2000118,117.16417910447726,0.29406880300000005,-1.0
,,,,,,,,,,,,,,2000119,118.17412935323347,0.131451594,-1.0
,,,,,,,,,,,,,,2000120,119.18407960198968,-0.0028497997100000033,-1.0
,,,,,,,,,,,,,,2000121,120.19402985074589,-0.07837265258000001,-1.0
,,,,,,,,,,,,,,2000122,121.2039800995021,-0.1,-1.0
,,,,,,,,,,,,,,2000123,122.21393034825832,-0.11291829388,-1.0
,,,,,,,,,,,,,,2000124,123.22388059701453,-0.14988983642,-1.0
,,,,,,,,,,,,,,2000125,124.23383084577074,-0.229899031,-1.0
,,,,,,,,,,,,,,2000126,125.24378109452695,-0.35451308000000004,-1.0
,,,,,,,,,,,,,,2000127,126.25373134328316,-0.50383556,-1.0
,,,,,,,,,,,,,,2000128,127.26368159203938,-0.642346753,-1.0
,,,,,,,,,,,,,,2000129,128.2736318407956,-0.7346307,-1.0
,,,,,,,,,,,,,,2000130,129.2835820895518,-0.7709890149999999,-1.0
,,,,,,,,,,,,,,2000131,130.293532338308,-0.781148445,-1.0
,,,,,,,,,,,,,,2000132,131.30348258706422,-0.775191114,-1.0
,,,,,,,,,,,,,,2000133,132.31343283582044,-0.761673355,-1.0
,,,,,,,,,,,,,,2000134,133.32338308457665,-0.75033462,-1.0
,,,,,,,,,,,,,,2000135,134.33333333333286,-0.7445505299999999,-1.0
,,,,,,,,,,,,,,2000136,135.34328358208907,-0.739198527,-1.0
,,,,,,,,,,,,,,2000137,136.35323383084528,-0.723936151,-1.0
,,,,,,,,,,,,,,2000138,137.3631840796015,-0.691891924,-1.0
,,,,,,,,,,,,,,2000139,138.3731343283577,-0.659269153,-1.0
,,,,,,,,,,,,,,2000140,139.38308457711392,-0.6554338279999999,-1.0
,,,,,,,,,,,,,,2000141,140.39303482587013,-0.662584745,-1.0
,,,,,,,,,,,,,,2000142,141.40298507462634,-0.64253461,-1.0
,,,,,,,,,,,,,,2000143,142.41293532338256,-0.567049055,-1.0
,,,,,,,,,,,,,,2000144,143.42288557213877,-0.43277598500000003,-1.0
,,,,,,,,,,,,,,2000145,144.43283582089498,-0.260765257,-1.0
,,,,,,,,,,,,,,2000146,145.4427860696512,-0.0805786837,-1.0
,,,,,,,,,,,,,,2000147,146.4527363184074,0.08184856599999998,-1.0
,,,,,,,,,,,,,,2000148,147.46268656716362,0.179948236,-1.0
,,,,,,,,,,,,,,2000149,148.47263681591983,0.20243044899999998,-1.0
,,,,,,,,,,,,,,2000150,149.48258706467604,0.174007004,-1.0
,,,,,,,,,,,,,,2000151,150.49253731343225,0.136853682,-1.0
,,,,,,,,,,,,,,2000152,151.50248756218846,0.132558196,-1.0
,,,,,,,,,,,,,,2000153,152.51243781094468,0.184553779,-1.0
,,,,,,,,,,,,,,2000154,153.5223880597009,0.28103842199999995,-1.0
,,,,,,,,,,,,,,2000155,154.5323383084571,0.361585645,-1.0
,,,,,,,,,,,,,,2000156,155.5422885572133,0.36231387800000003,-1.0
,,,,,,,,,,,,,,2000157,156.55223880596952,0.275795338,-1.0
,,,,,,,,,,,,,,2000158,157.56218905472574,0.135571432,-1.0
,,,,,,,,,,,,,,2000159,158.57213930348195,-0.007251765990000006,-1.0
,,,,,,,,,,,,,,2000160,159.58208955223816,-0.10496942548600001,-1.0
,,,,,,,,,,,,,,2000161,160.59203980099437,-0.13180522560000002,-1.0
,,,,,,,,,,,,,,2000162,161.60199004975058,-0.1,-1.0
,,,,,,,,,,,,,,2000163,162.6119402985068,-0.05983995594000001,-1.0
,,,,,,,,,,,,,,2000164,163.621890547263,-0.04736047721000001,-1.0
,,,,,,,,,,,,,,2000165,164.63184079601922,-0.08178793168000001,-1.0
,,,,,,,,,,,,,,2000166,165.64179104477543,-0.16065286063,-1.0
,,,,,,,,,,,,,,2000167,166.65174129353164,-0.256445842,-1.0
,,,,,,,,,,,,,,2000168,167.66169154228785,-0.324634196,-1.0
,,,,,,,,,,,,,,2000169,168.67164179104407,-0.323039533,-1.0
,,,,,,,,,,,,,,2000170,169.68159203980028,-0.242576139,-1.0
,,,,,,,,,,,,,,2000171,170.6915422885565,-0.12597021916,-1.0
,,,,,,,,,,,,,,2000172,171.7014925373127,0.0029555250000000005,-1.0
,,,,,,,,,,,,,,2000173,172.71144278606891,0.133968215,-1.0
,,,,,,,,,,,,,,2000174,173.72139303482513,0.26251380700000004,-1.0
,,,,,,,,,,,,,,2000175,174.73134328358134,0.391597832,-1.0
,,,,,,,,,,,,,,2000176,175.74129353233755,0.529943003,-1.0
,,,,,,,,,,,,,,2000177,176.75124378109376,0.686423686,-1.0
,,,,,,,,,,,,,,2000178,177.76119402984997,0.860777242,-1.0
,,,,,,,,,,,,,,2000179,178.7711442786062,1.03319253,-1.0
,,,,,,,,,,,,,,2000180,179.7810945273624,1.18300297,-1.0
,,,,,,,,,,,,,,2000181,180.7910447761186,1.31094977,-1.0
,,,,,,,,,,,,,,2000182,181.80099502487482,1.42824073,-1.0
,,,,,,,,,,,,,,2000183,182.81094527363103,1.54569165,-1.0
,,,,,,,,,,,,,,2000184,183.82089552238725,1.66728638,-1.0
,,,,,,,,,,,,,,2000185,184.83084577114346,1.7881557099999998,-1.0
,,,,,,,,,,,,,,2000186,185.84079601989967,1.89697494,-1.0
,,,,,,,,,,,,,,2000187,186.85074626865588,1.99560548,-1.0
,,,,,,,,,,,,,,2000188,187.8606965174121,2.1072664,-1.0
,,,,,,,,,,,,,,2000189,188.8706467661683,2.20357212,-1.0
,,,,,,,,,,,,,,2000190,189.88059701492452,2.23570936,-1.0
,,,,,,,,,,,,,,2000191,190.89054726368073,2.17164643,-1.0
,,,,,,,,,,,,,,2000192,191.90049751243694,2.01282784,-1.0
,,,,,,,,,,,,,,2000193,192.91044776119315,1.79035427,-1.0
,,,,,,,,,,,,,,2000194,193.92039800994937,1.5406478,-1.0
,,,,,,,,,,,,,,2000195,194.93034825870558,1.2714212699999998,-1.0
,,,,,,,,,,,,,,2000196,195.9402985074618,0.9942083899999999,-1.0
,,,,,,,,,,,,,,2000197,196.950248756218,0.743410597,-1.0
,,,,,,,,,,,,,,2000198,197.9601990049742,0.544165788,-1.0
,,,,,,,,,,,,,,2000199,198.97014925373043,0.393768287,-1.0
,,,,,,,,,,,,,,2000200,199.98009950248664,0.260918529,-1.0
,,,,,,,,,,,,,,2000201,200.99004975124285,-0.1,-1.0
,,,,,,,,,,,,,,2000202,202.0,-0.1,-1.0
